Date,FX_R,IsPrem_R,BcPrem_R,FiPrem_R,TcPrem_R,SiPrem_R,EcPrem_R,OVX_C,OVX_PC,OVX_NC
2019/9/18,0.100242522,0.243417189,0.837745756,0.611489289,0.042448433,0.584317192,0.548040261,-4.45,0,-4.45
2019/9/19,0.113063703,-0.209066798,-0.308399187,-0.147813144,-0.310927379,-0.397289256,0.252225706,0.710003,0.710003,0
2019/9/20,-0.029040689,0.499216281,0.4779341,0.014688461,0.145566318,-0.013652917,-0.323103094,-2.16,0,-2.16
2019/9/23,-0.035504486,-0.894054347,0.357788964,-0.645990123,-0.570672526,0.176294312,0.687144595,0.069999,0.069999,0
2019/9/24,0.209873753,0.086117107,-0.344817026,-0.068634099,-0.098015284,0.230086356,-1.18547889,-0.319999,0,-0.319999
2019/9/25,-0.0547751,-0.940784282,-0.134510938,-0.627627883,-0.143641506,-0.040618215,-1.503550479,-0.370003,0,-0.370003
2019/9/26,0.006447661,-0.271954149,-0.426291596,-0.180838489,-0.703941576,0.418824989,0.045373789,-0.849999,0,-0.849999
2019/9/27,0.03545985,-0.672457796,-0.766218333,-0.571765048,-0.629530678,0.637751987,-1.371534253,1.380002,1.380002,0
2019/10/1,0.161124001,0.017265164,-0.055544624,0.681095525,-0.435885416,2.639560174,2.02000961,-0.020001,0,-0.020001
2019/10/2,-0.173733994,-0.274440339,-0.712730698,-0.403790919,-0.192847596,-0.153966135,0.638924567,0.739998,0.739998,0
2019/10/3,-0.174036354,-0.466813623,0.361739749,-0.855181808,-0.159350931,-0.780485101,-0.650010895,0.780003,0.780003,0
2019/10/4,-0.313165881,-0.083893038,-0.094514265,0.229081515,0.132764563,0.191801253,-0.386001377,-1.090001,0,-1.090001
2019/10/7,0.029147909,0.372481076,0.272554035,-0.082232148,0.19187061,0.485467761,1.6320001,0.109997,0.109997,0
2019/10/8,-0.21368905,0.472131912,0.095804316,0.454107174,0.647605833,2.102668669,-0.277146828,0.070004,0.070004,0
2019/10/9,-0.220635951,-0.696613701,-0.058994645,-0.6561959,-0.938405363,-1.814025526,-1.302538188,-1.490002,0,-1.490002
2019/10/14,-0.487773153,1.020007213,1.767102769,1.309630125,1.022211815,2.581901924,3.121321221,2.209999,2.209999,0
2019/10/15,0.026142082,-0.102945659,0.512455863,0.018113955,0.647135603,0.769417239,0.015937722,-0.739998,0,-0.739998
2019/10/16,0.225416531,0.077615146,1.658734623,0.435992809,0.630490883,0.723221843,-0.431362349,0,0,0
2019/10/17,-0.215130871,0.147756098,0.985353578,0.2084408,0.10498543,-0.448035779,1.111180132,-1.760002,0,-1.760002
2019/10/18,-0.254793715,-0.092738758,-0.491801039,-0.217100433,0.419109369,-0.007666543,0.747152076,-1.279999,0,-1.279999
2019/10/21,-0.055673817,0.227821273,1.350850133,0.246823047,0.829081025,-0.887417449,0.171928525,0.23,0.23,0
2019/10/22,0.196605282,0.167219892,0.179976919,0.426810328,2.173758279,1.092827785,1.024511086,-1.14,0,-1.14
2019/10/23,-0.0130813,-0.032650719,-0.476879974,-0.669041813,-0.921901711,-0.027795889,-0.020867658,0.14,0.14,0
2019/10/24,0.0556028,0.376636614,0.400413285,0.795488622,0.457107268,0.469003302,1.223105544,0.290001,0.290001,0
2019/10/25,-0.091530189,-0.370682789,-0.473903897,-0.049915259,-0.436337109,-0.057648969,-0.191081254,-1.310002,0,-1.310002
2019/10/28,-0.042535091,-0.232330449,-0.029415706,0.089432725,-0.373741367,0.367071387,0.608382384,1,1,0
2019/10/29,-0.1898527,0.017222951,-0.426318035,0.150952547,-0.018977453,1.04282139,-1.619580266,0.060002,0.060002,0
2019/10/30,-0.380427653,0.167263961,0.851226811,0.393890581,0.746140158,0.253446315,1.150290847,-1.34,0,-1.34
2019/10/31,0.335791414,-0.092592658,-0.248451364,-0.123068177,-0.207644749,-0.125592757,-0.801569573,1.479999,1.479999,0
2019/11/1,-0.137804318,0.247192053,-0.285639068,-0.079981503,-0.079184861,0.233525839,0.096846488,-1.470001,0,-1.470001
2019/11/4,-0.167564726,0.136898247,0.561496594,0.93320062,0.912012562,2.137824625,0.467352244,1.260002,1.260002,0
2019/11/5,0.032910976,1.112368406,-0.02928208,0.604391913,0.62417148,1.266200557,1.598714314,-1.860001,0,-1.860001
2019/11/6,0,-0.53443846,0.342598321,1.198199002,0.088533155,0.130163608,-1.189308819,-0.549999,0,-0.549999
2019/11/7,-0.213850962,0.264565572,-0.330305852,-0.215248086,0.580070072,-0.737409851,-0.307395035,-1.77,0,-1.77
2019/11/8,0.168150346,0.244039264,-0.374610413,-0.009432826,-0.294448402,-1.110598411,0.455650158,0,0,0
2019/11/11,0.07241368,-0.465660011,-1.089129001,-0.854075522,-0.39413899,-1.451363804,-2.105508351,2.77,2.77,0
2019/11/12,0.200638095,-0.052244714,0.179148262,0.544758324,-0.316290996,1.364202922,1.861772152,-0.479999,0,-0.479999
2019/11/13,0.131302521,-1.616315923,0.020765648,-0.516907146,-0.078414004,-0.360452043,-0.585995226,1.41,1.41,0
2019/11/14,-0.016391293,-0.837856696,-0.231380158,-0.338340599,0.200424629,-0.191945256,-0.020813163,-1.210003,0,-1.210003
2019/11/15,-0.022951572,-0.043344673,0.182574693,0.404282175,0.824244633,1.124766959,-0.047894758,-1.520001,0,-1.520001
2019/11/18,0.022956841,0.758515949,-0.167561939,0.577019826,0.162870874,1.18909849,0.882284873,1.260002,1.260002,0
2019/11/19,0.068854717,0.259202934,0.327457408,0.05063656,0.658682261,0.999380643,0.489637231,-0.740001,0,-0.740001
2019/11/20,-0.03604194,0.158093827,0.60512874,-0.171499336,0.048181094,-0.425852583,-1.187411412,-0.739998,0,-0.739998
2019/11/21,0,-0.474150846,-0.670223777,-0.742974006,-1.167570873,-0.895167004,-0.119880337,-0.610001,0,-0.610001
2019/11/22,0.160608345,0.138398262,0.030898699,0.273798817,0.851592884,-0.326696986,-0.228334092,0.790001,0.790001,0
2019/11/25,-0.215982721,0.218684793,0.212242028,0.289401718,-0.571359727,-0.413822142,0.350049271,-0.480001,0,-0.480001
2019/11/26,0.009838646,0.660079398,0.154828805,0.00992788,0.675662893,0.146090945,0.925725489,-0.65,0,-0.65
2019/11/27,0,0.136979825,0.181372312,0.405208388,-0.539371625,1.094846772,0.82789464,-0.43,0,-0.43
2019/11/29,0.062305296,-1.038761342,-0.403540149,-1.356819571,-1.188204486,-1.766233036,-1.33130777,5.91,5.91,0
2019/12/2,-0.08520679,-0.244316947,0.21192023,-0.027476198,0.611092396,0.489508056,-0.379742172,-1.759999,0,-1.759999
2019/12/3,0.022959853,0.804547301,0.05752086,0.088068227,-0.030448548,0.078918485,1.060536553,0.079998,0.079998,0
2019/12/4,-0.101656009,0.137466591,-0.006018143,-0.103872191,-0.6644266,-0.146620577,-0.207737743,-2.84,0,-2.84
2019/12/5,0,-0.422532419,0.800028928,-0.019208689,-0.19417189,1.84728283,0.488678188,-1.799999,0,-1.799999
2019/12/6,-0.137867647,-0.052881223,-0.238273483,-0.037213629,-0.11859314,0.228485195,0.370709217,-0.39,0,-0.39
2019/12/9,0.138057984,-0.073006199,0.163591375,0.21201404,-0.01070646,0.957522036,0.732459963,0,0,0
2019/12/10,-0.065651261,-0.123278535,0.259634803,0.05575845,-0.398833983,-0.552817718,-0.213701634,-2.079999,0,-2.079999
2019/12/11,-0.108395743,0.057712991,-0.310649143,0.349235168,0.254459718,1.544382878,0.314547235,-0.130002,0,-0.130002
2019/12/12,-0.621485647,-0.012707002,-0.261761074,0.249527898,0.021392591,3.242813512,0.129101619,-0.369998,0,-0.369998
2019/12/13,-0.013235391,0.932656657,-0.289102708,0.941732502,-0.287118464,1.817214376,-0.528990521,-0.680001,0,-0.680001
2019/12/16,-0.377258588,-0.191950613,0.498386579,-0.245925017,-0.291904959,-0.318823806,1.443575954,-0.25,0,-0.25
2019/12/17,0.136194526,0.845916621,0.509174117,0.557558416,0.903959217,2.539321369,0.553687402,-0.18,0,-0.18
2019/12/18,0.019903798,0.591309635,0.605773092,0.391291423,0.548420031,-0.307667388,-0.382991772,0.44,0.44,0
2019/12/19,0.009949919,-0.593067113,0.102537592,-0.217854372,-0.089999619,-2.213362605,-0.063374957,-1.970001,0,-1.970001
2019/12/20,-0.142601313,-0.339197204,-0.610004035,-0.026839888,-0.11789709,-1.615533414,0.040783896,0.740002,0.740002,0
2019/12/23,0.099631364,0.970762254,0.215390097,0.373823171,0.669884229,1.161942742,-0.332422609,-0.43,0,-0.43
2019/12/24,0.00331774,-0.061654394,0.274228098,-0.318448998,0.09223128,-0.54279175,0.606909583,0.349998,0.349998,0
2019/12/26,-0.179152014,-0.101075883,0.427930434,-0.00778427,0.581798233,0.326765268,0.689750214,-1.379999,0,-1.379999
2019/12/27,-0.016617921,0.263346946,0.347525279,0.275298223,-0.155778214,1.292926764,1.149133552,1.08,1.08,0
2019/12/30,0.016620683,0.301945524,0.248462265,-0.181849472,-0.498101724,-0.852421995,1.705358848,0.700001,0.700001,0
2019/12/31,-0.594921563,-0.022250258,-0.10025367,-0.451794677,-0.314836712,-0.965725462,0.289764308,2.439998,2.439998,0
2020/1/2,0.260791066,0.32068892,0.280654276,0.101124612,-0.323734845,2.089418581,1.063660937,0.450001,0.450001,0
2020/1/3,0.190082369,0.007171083,-0.343548866,0.380458941,0.327476882,-0.238537297,0.450751026,3.17,3.17,0
2020/1/6,0.039941419,-0.998646664,-0.758474846,-0.882926157,-0.616925264,-2.170467774,-1.840577038,0.4,0.4,0
2020/1/7,-0.056561086,-0.347796941,0.581830939,-0.04246336,0.07321451,-0.741212819,-2.669116406,-0.520001,0,-0.520001
2020/1/8,-0.073238124,-0.893357707,-0.580266006,-0.692968381,-0.29743616,0.051586676,-1.247809737,0.799999,0.799999,0
2020/1/9,-0.16324083,0.626617715,0.552261653,0.584738302,0.708894942,2.332346627,1.797592187,0.620003,0.620003,0
2020/1/10,-0.026695141,0.563156041,0.852853844,0.35710371,0.620545416,0.459949309,-0.267366093,-2.840002,0,-2.840002
2020/1/13,-0.293724967,0.767227387,0.0330743,1.163977043,0.640361808,0.68143576,0.965345309,3.870001,3.870001,0
2020/1/14,0.097080878,0.173751226,-0.083430169,0.392514476,0.04057926,0.994683773,1.643212176,-0.630001,0,-0.630001
2020/1/15,0.046821177,-0.188255947,0.211241796,-0.112134781,-0.394236271,-1.390859473,-1.054086906,-0.239998,0,-0.239998
2020/1/16,0,-0.061245091,0.711737287,0.102178833,-0.030007884,-1.113055888,0.807237424,-3.59,0,-3.59
2020/1/17,0.110312552,0.08579765,0.225423924,0.485490363,0.166748433,-0.400333816,0.064531349,-1.190001,0,-1.190001
2020/1/30,1.008414585,-4.320328506,-5.403294937,-3.947912148,-4.10220821,-5.475734343,-7.81166701,8.890002,8.890002,0
2020/1/31,0.317355372,0.621913075,0.918216651,0.445230707,0.312995889,0.983873868,-0.201847813,2.859996,2.859996,0
2020/2/3,-0.359190668,-0.724355312,-2.386602772,-0.671005424,-0.15333584,-1.476441283,-1.419963241,1.460003,1.460003,0
2020/2/4,-0.502695373,0.653274466,0.688179196,1.207640348,-0.112713195,2.886234848,3.463747802,-2.370002,0,-2.370002
2020/2/5,-0.229350175,0.08925813,-0.404928573,0.48108004,0.881714659,0.607784129,-0.198344154,-1.559998,0,-1.559998
2020/2/6,0.179904051,0.648409452,1.193205312,1.123674869,0.334399946,1.725740865,1.872337528,-1.440002,0,-1.440002
2020/2/7,0.329231792,-0.537718363,-1.139713001,-0.655435998,-0.265128149,-1.476919684,-1.781140049,1.069999,1.069999,0
2020/2/10,-0.278431503,0.241455293,-0.735049757,-0.160197136,0.4679654,-0.307093348,-0.707089309,1.5,1.5,0
2020/2/11,-0.209406681,0.240842852,0.152902343,0.558591037,0.05013707,1.393985659,2.0192451,-1.489998,0,-1.489998
2020/2/12,-0.136566518,0.129061896,0.652029238,0.151260902,-0.054758678,1.262238685,2.26979595,-1.939998,0,-1.939998
2020/2/13,0.056702578,-0.052780111,0.02164053,0.213415238,0.102599878,0.082126193,-0.458695832,0.259998,0.259998,0
2020/2/14,0.086672445,0.219870537,0.134524862,0.073840163,0.74742112,0.0332156,1.381776244,0.09,0.09,0
2020/2/18,0.246469491,0.239640469,-0.326728638,0.354835613,1.574117763,-3.504350281,-1.939057568,-2.459999,0,-2.459999
2020/2/19,0.192703834,0.289364953,0.834095558,0.985674397,-0.065170347,1.180001785,0.850542014,-1.200001,0,-1.200001
2020/2/20,0.686430561,-0.513306504,-0.175470478,-0.097420459,0.100340331,-0.179427704,0.213553783,0.89,0.89,0
2020/2/21,0.072456608,-0.19352123,-0.550264498,-0.583058987,-0.88009207,-0.30723272,0.333639054,2.709999,2.709999,0
2020/2/24,0.148099391,-0.819700963,-1.371491291,-1.20350143,-2.202605669,-1.582655468,-0.431097677,3.66,3.66,0
2020/2/25,-0.111731844,-0.164972388,-0.18610299,-0.275797281,0.797958385,0.401666899,0.273604126,2.970001,2.970001,0
2020/2/26,-0.424397947,0.028470765,-0.071658558,-0.45429522,-0.469494133,-1.125446073,-2.201989968,0.900002,0.900002,0
2020/2/27,-0.01982357,-0.1142045,-1.112175461,-0.655678856,-0.18427241,-1.367296014,-3.516737947,6.019996,6.019996,0
2020/3/2,-1.358183801,-0.012241216,-0.895838921,-1.341647926,-0.127759064,-1.215481886,0.362226333,-1.089996,0,-1.089996
2020/3/3,0.137353434,0.334653619,0.789744221,0.820494541,-0.046713141,2.123571055,1.222887499,2.469997,2.469997,0
2020/3/4,0.070255261,0.465818074,0.019189613,0.298740784,0.448979404,0.782680127,-0.351534489,-0.209999,0,-0.209999
2020/3/5,0.113666756,0.483880767,1.385716782,0.985625754,1.166813698,1.116879767,1.491259407,1.990002,1.990002,0
2020/3/6,-0.153609831,-1.341536192,-1.203822172,-1.574997649,-1.564890425,-2.15946762,-1.411090425,12.439995,12.439995,0
2020/3/9,0.284280936,-1.910865703,-2.434835522,-2.755229494,-1.650459353,-3.252918135,-4.496514437,50.900001,50.900001,0
2020/3/10,-0.223445056,-0.08508952,0.484678445,-0.061378385,-0.105050314,0.616690961,1.033565993,-22.989998,0,-22.989998
2020/3/11,0.752055619,0.029461955,-0.597111528,-0.589932295,-0.357248077,-1.739445354,-1.315371052,12.32,12.32,0
2020/3/12,0.079620476,-3.750564782,-3.779065102,-3.788128942,-2.469796685,-3.577914804,-7.601094357,18.199997,18.199997,0
2020/3/13,-0.106076176,-4.805535012,-4.129979015,-2.525444279,-4.514297225,-1.682615026,-5.079545925,-4.969994,0,-4.969994
2020/3/16,0.335158454,-1.229267009,-1.890787145,-4.236688007,-0.732301979,-4.761285334,-4.920593367,10.019997,10.019997,0
2020/3/17,-0.138907263,-2.901575474,-3.513803223,-3.901482502,2.165061213,-3.095313903,-4.167747556,4.820007,4.820007,0
2020/3/18,0.516658939,-1.139799482,-1.510114546,-1.70592898,-0.590691728,-3.070399361,-1.112547588,33.469986,33.469986,0
2020/3/19,0.375617792,-5.3005103,-7.846286531,-6.812642323,-0.705045704,-5.398172131,-7.276903303,-2.729995,0,-2.729995
2020/3/20,-0.653230042,5.528854913,5.027266342,6.500149407,0.202554004,8.365519506,6.644824315,26.020004,26.020004,0
2020/3/23,-0.052866347,-3.491950142,-0.881606422,-3.902282679,-4.228507302,-4.737911819,-3.4201918,-4.400009,0,-4.400009
2020/3/24,-0.290918708,1.489287015,3.666128313,3.49492154,1.833761005,5.15385204,5.325711875,-14.819992,0,-14.819992
2020/3/25,0.437651272,2.409976174,4.708524738,3.725115134,1.937013999,3.752848676,5.305357634,-26.830002,0,-26.830002
2020/3/26,-0.293797247,0.452253326,0.618167711,-0.114086934,1.449206846,1.300590539,1.779411328,6.029999,6.029999,0
2020/3/27,-0.076148854,-0.44232764,0.362291388,1.890929678,0.86515933,-1.987321629,-0.467227154,25.820007,25.820007,0
2020/3/30,0.314767569,-1.340868434,0.33704027,-0.781142777,0.211868102,-1.626812204,0.754860617,-1.660004,0,-1.660004
2020/3/31,-0.02642357,0.022333389,1.774799964,-0.528986607,2.615125686,1.722333916,0.517264695,-3.669998,0,-3.669998
2020/4/1,0.079291661,-0.801358398,-0.372849748,-0.690507639,0.45644441,-0.522961988,0.195959245,-11.570007,0,-11.570007
2020/4/6,-0.307011752,1.280364887,0.096153989,0.506560069,-0.158132553,1.773729145,1.687123926,-14.789994,0,-14.789994
2020/4/7,-0.364250472,0.516513279,0.996656434,0.806860167,1.169957735,2.853351466,2.705141273,-5.059997,0,-5.059997
2020/4/8,0.059822527,1.629246572,1.599298135,0.872077812,0.704663341,0.835511745,3.704779416,2.330002,2.330002,0
2020/4/9,-0.129537981,0.115996554,0.463552376,0.984036156,0.604211366,-0.52440956,-0.731065496,-11.580002,0,-11.580002
2020/4/13,0.003325795,0.198389222,1.509801837,1.608842321,0.443735252,-1.440860501,-0.053011172,-15.440003,0,-15.440003
2020/4/14,-0.099770528,1.00974365,1.573341914,2.430339619,1.505970891,2.629978518,3.89633592,1.040001,1.040001,0
2020/4/15,0.15979227,1.337380888,1.578392731,1.678607243,0.382544293,0.818216486,2.08030137,4.899994,4.899994,0
2020/4/16,0.063150198,-1.139735624,-0.491527015,-1.494423591,-0.651155098,-0.352071821,0.190501846,-5.279999,0,-5.279999
2020/4/17,-0.235833389,-0.001991838,0.577475344,0.55396255,-0.497161901,5.594039785,-0.222869587,-19.189994,0,-19.189994
2020/4/20,-0.019976694,-0.060091005,0.179207561,-0.651143138,0.161193766,-0.505977514,0.344522019,130.220001,130.220001,0
2020/4/21,0.163175597,-2.514427491,-2.794168499,-2.991612128,-0.563903907,-3.011808537,-2.898527771,99.019989,99.019989,0
2020/4/22,0.013298757,0.439606137,0.381372927,-0.079388007,-0.132919491,-0.174273677,2.032900239,-88.349991,0,-88.349991
2020/4/23,-0.069809188,-0.096890833,0.583784301,0.205022335,1.080731988,0.64831886,0.327282049,-25.800003,0,-25.800003
2020/4/24,0.063204817,-0.108793232,-0.034942825,-0.09812186,0.318709042,-0.420652364,0.133305206,-37.470001,0,-37.470001
2020/4/27,-0.166223404,1.855100172,2.633831577,2.230867075,1.599537106,1.827693885,2.811822625,11.940002,11.940002,0
2020/4/28,-0.233100233,0.465563987,0.953467263,1.13934567,1.1204985,-0.35524645,1.132131059,13.300003,13.300003,0
2020/4/29,-0.437249666,1.312531528,2.371024999,1.527856546,1.415051866,1.211784493,1.184293187,-3.180008,0,-3.180008
2020/4/30,-0.177679439,1.157686459,1.697432554,1.857470035,1.22835553,1.996619392,1.701552474,-90.609993,0,-90.609993
2020/5/4,0.107469103,-1.885880412,-1.635222205,-2.747664524,-1.914921932,-2.894953548,-1.595748419,-7.560005,0,-7.560005
2020/5/5,0.187869028,1.432487282,0.081503129,0.446054004,1.319218737,0.162540294,1.608673891,-0.150001,0,-0.150001
2020/5/6,0.44200375,-1.085253377,-0.407986429,-0.512108232,0.206417689,0.251776707,0.529448523,18.120002,18.120002,0
2020/5/7,-0.37004934,0.320875519,1.165563199,0.293012998,1.152939505,0.806763938,0.562436156,-4.769996,0,-4.769996
2020/5/8,-0.133846411,0.22797031,-0.401462312,0.579677515,1.41382481,0.209762675,0.514795846,-11.920006,0,-11.920006
2020/5/11,0.05361032,0.880959968,0.492722138,1.298212128,-0.568490461,1.019645585,1.00841497,11.020004,11.020004,0
2020/5/12,0.164093634,-1.138351931,-0.280631174,-0.678011403,-0.752859223,-1.761703581,-0.984487679,-22.86,0,-22.86
2020/5/13,-0.040120361,0.699386678,-0.07086837,0.164672312,-0.834574631,0.893841529,0.379159664,-4.029999,0,-4.029999
2020/5/14,-0.063549401,-1.554338569,-1.859882757,-0.907176947,-1.432041877,-1.610537732,-2.446879673,-2.779999,0,-2.779999
2020/5/15,0.251012417,-0.082981369,0.072086889,-0.004279562,-0.23132201,1.38894565,-0.11039017,-3.660004,0,-3.660004
2020/5/18,-0.076784403,0.555225875,0.163459282,-0.176975571,0.208730195,-1.958548034,-2.710145871,-0.25,0,-0.25
2020/5/19,-0.003341018,0.655938336,1.096943467,1.256069239,0.297707105,0.870649862,1.292226218,-2.919998,0,-2.919998
2020/5/20,-0.05011694,0.4452627,-0.564421516,0.196628716,0.242502514,0.82333131,0.696646961,0.400002,0.400002,0
2020/5/21,0.023399632,0.28352208,0.340393095,0.490213393,1.62342773,1.102594098,1.467680948,15.439995,15.439995,0
2020/5/22,0.491277321,-1.185498079,-0.861405562,-1.494949081,-0.847124586,-2.181646536,-2.610414169,-4.079995,0,-4.079995
2020/5/26,-0.362499584,1.265166365,2.44490728,1.532007585,0.747025118,1.498750501,2.510415116,-9.510002,0,-9.510002
2020/5/27,0.236982644,0.157402591,0.851374159,0.368157309,0.181128614,0.346889908,0.574795447,-1.580002,0,-1.580002
2020/5/28,-0.153175052,0.804463421,-0.423100856,-0.881518501,-0.838847987,-0.61362041,-0.763249088,-0.909996,0,-0.909996
2020/5/29,-0.136735034,-1.071976128,-0.117800084,0.525196275,-0.201311317,-0.410540944,0.187770143,-3.75,0,-3.75
2020/6/1,-0.203713599,1.227987912,1.296235575,0.904492873,1.132335267,1.170132656,3.241735162,-4.850006,0,-4.850006
2020/6/2,0.143894522,0.875579764,0.429819854,0.857919031,-0.096845915,0.638463143,-0.176345862,0.330002,0.330002,0
2020/6/3,-0.086880973,1.904929993,1.102807351,1.839464014,0.56890487,1.659070151,2.271076287,1.020004,1.020004,0
2020/6/4,-0.033444816,0.195100919,0.214003614,0.110364902,0.081378422,1.192429361,1.109348913,-0.600006,0,-0.600006
2020/6/5,-0.719304115,0.555067726,0.495184062,0.168596516,-0.674774784,1.579573588,-0.585195439,-0.93,0,-0.93
2020/6/8,-0.053917439,0.942922855,0.271775789,1.055754692,0.869643177,1.745466564,0.35523513,3.040001,3.040001,0
2020/6/9,0.21915776,0.460785181,0.22835831,0.061996896,1.047069151,0.116924868,0.540451841,0.520004,0.520004,0
2020/6/10,-0.460907011,-0.290964347,-0.694080421,0.791266465,1.383435553,1.024636651,0.815638452,-4.700001,0,-4.700001
2020/6/11,0.344746003,-1.494658596,-1.917952525,-2.303639718,-0.922509264,-0.850750788,-2.342350716,6.899998,6.899998,0
2020/6/12,-0.202095052,-1.244696124,-0.685537836,-1.146651293,-0.120728752,-1.135817614,-0.395517395,0.260002,0.260002,0
2020/6/15,0,-1.249326965,-0.456263918,-0.383906165,-1.099648775,-1.899728776,-1.015818004,-2.11,0,-2.11
2020/6/16,0.084376793,1.809237717,1.534692295,1.778874756,1.762920232,2.050198632,2.637288061,-1.480004,0,-1.480004
2020/6/17,-0.141633506,0.547221608,-0.01522808,0.524537863,1.351493443,0.016598578,0.150439011,-5.179996,0,-5.179996
2020/6/18,-0.05065514,-1.312236809,-0.146064091,-0.641533444,-0.44319257,0.108646874,1.85618724,-0.100003,0,-0.100003
2020/6/19,-0.027029767,-0.477620334,0.082217958,-0.582545965,0.639461824,0.604791059,0.553710782,-2.619998,0,-2.619998
2020/6/22,0.013518537,0.109384153,1.532734361,0.212252769,0.096505855,0.048443289,0.088898127,-1.970002,0,-1.970002
2020/6/23,-0.158821343,0.46466143,0.190013707,0.275173544,0.627476049,0.683008507,0.097057009,2.070004,2.070004,0
2020/6/24,-0.094767481,0.44038647,-0.222949228,0.020048917,0.099412995,0.964013269,0.006431854,6.129997,6.129997,0
2020/6/29,-0.237143438,-1.3444985,-0.464904858,-0.948002941,-1.099523762,-1.748753264,-1.343116417,-4.919998,0,-4.919998
2020/6/30,-0.122249389,0.779119659,0.34385954,0.247863889,0.582394405,0.656413723,0.640473676,-2.380001,0,-2.380001
2020/7/1,0.071399429,-0.167848784,0.375761583,-0.291682666,0.506376038,1.342301058,0.810390192,-4.23,0,-4.23
2020/7/2,0.003397547,-0.05724039,0.826389635,0.276308553,1.08888396,1.418576298,0.417468105,-2.139999,0,-2.139999
2020/7/6,-0.193653598,1.418230403,2.360937164,1.628468267,0.912796777,4.645886629,4.091544966,-0.560001,0,-0.560001
2020/7/7,0.309766144,-0.975310493,-0.340656405,-0.180358675,0.008838873,0.243078326,-1.173626003,0.659999,0.659999,0
2020/7/8,-0.125559929,0.318545385,0.190677667,0.034608423,-0.628339088,1.253210637,1.398814391,-2.540001,0,-2.540001
2020/7/9,-0.067955557,0.262457497,-0.373191628,-0.227856659,-0.026736467,0.821723042,-0.0174976,4.920002,4.920002,0
2020/7/10,0.176804597,-0.902290836,-1.721047838,-0.781580833,-1.280913445,-0.026537129,-1.587342975,-4.060001,0,-4.060001
2020/7/13,-0.101822625,-0.001785675,0.799312975,0.314929868,-0.005394871,1.65697232,1.465753008,3.700001,3.700001,0
2020/7/14,0.084938674,-0.522622169,-0.0504459,-0.242668162,-1.236178498,1.256481246,-0.952897152,-0.369999,0,-0.369999
2020/7/15,0.139181207,1.034192005,0.510981749,0.277180619,0.444052416,-0.494834091,-0.303352203,-5.990002,0,-5.990002
2020/7/16,-0.159327435,0.262827271,0.692416469,-0.406992974,-0.947717442,-1.194175786,0.229055254,-0.93,0,-0.93
2020/7/17,0.003395355,-0.364632667,-0.906007953,0.024846359,-1.485631752,1.865497706,-0.652963161,-5.899998,0,-5.899998
2020/7/20,-0.023766679,-0.189339722,-0.341484305,-0.120619225,-0.065103268,-0.153807629,0.637765948,2.369999,2.369999,0
2020/7/21,-0.108673504,-0.333447527,1.1768738,0.195617069,-0.113655313,4.387393494,1.840996432,-1.490002,0,-1.490002
2020/7/22,0.061195349,0.364374325,0.258209112,0.441446704,0.162609543,0.643364115,1.651685348,0.200001,0.200001,0
2020/7/23,-0.01359065,-0.045900056,-0.324958918,-0.493480854,-0.247780692,0.032650224,-0.300903936,2.530003,2.530003,0
2020/7/24,0.078156857,-2.058504315,-1.417758792,-1.159808925,-1.104344844,0.433117838,-2.41028347,-1.480004,0,-1.480004
2020/7/27,-0.509320566,-0.995242224,-1.144963046,-1.026235551,-1.400120626,8.394312164,1.18110093,-0.979999,0,-0.979999
2020/7/28,0.078495614,-0.86837756,-1.359183967,0.042276391,-0.331341566,1.017754899,-1.303122001,-0.279999,0,-0.279999
2020/7/29,-0.231891966,0.585013771,1.384532977,0.972319301,0.12140229,-1.992232512,0.866870167,-1.509998,0,-1.509998
2020/7/30,0.10596117,0.330003472,0.53865651,0.473124928,0.474647702,2.404405083,1.642183096,2.479999,2.479999,0
2020/7/31,0.170724212,-0.354982933,0.014758268,-0.743504365,-0.666814512,-1.166023803,0.968724362,2.369999,2.369999,0
2020/8/3,0.013634659,-0.619314295,-0.784648417,-0.86566609,-0.917554952,-1.74955284,-0.047369776,-2.869999,0,-2.869999
2020/8/4,0.115878804,0.98825532,0.74137535,0.579444548,1.136425094,2.243536341,1.791592932,-1.280002,0,-1.280002
2020/8/5,-0.061276596,0.659461427,0.267199392,0.194168209,-0.861830656,0.809247054,1.902465409,-3.16,0,-3.16
2020/8/6,0.074939537,0.258839633,0.171682202,0.937938199,0.095265887,1.3412377,0.027847713,0.470001,0.470001,0
2020/8/7,0.142959257,-0.385512436,0.086562904,-0.657729976,-0.74458263,-1.002979189,-0.531038205,-0.16,0,-0.16
2020/8/10,-0.118962646,0.939402454,1.080957086,0.859353867,-0.188683043,0.280602028,-0.363799215,-1.689998,0,-1.689998
2020/8/11,0.020417886,0.380358019,0.20494546,-0.541727774,0.107882165,-1.380755855,-0.506056165,1.759998,1.759998,0
2020/8/12,-0.129286881,-0.046269295,0.198058544,-0.104150294,0.622800599,-2.203715274,0.826285668,-2.759998,0,-2.759998
2020/8/13,0.258908496,-0.135873628,-0.232858301,-0.297918326,0.010078024,1.777107863,-0.519306773,0.129997,0.129997,0
2020/8/14,-0.129119946,0.200153272,0.613422817,-0.47560024,-0.455241836,-0.323149862,1.611787685,0.229999,0.229999,0
