Date,Rf,TWII,OVX,Plastic_Chemical,Iron_Steel,Building Materials_Construction,Finance_Insurance,Trading_Consumer Goods,Semiconductors ,Communications Technology_Internet ,Electronic Parts_Components
2017/6/12,1.023,10109.960,33.950,121.09,81.90,86.86,121.75,163.34,171.31,116.06,106.36
2017/6/13,1.016,10128.150,32.340,121.69,82.42,87.11,122.07,163.62,171.33,116.08,106.31
2017/6/14,1.033,10072.460,32.020,121.64,82.53,86.60,121.49,162.37,170.47,115.73,105.14
2017/6/15,1.038,10088.350,31.900,121.37,82.12,86.49,121.71,162.29,171.23,115.97,105.27
2017/6/16,1.076,10156.730,27.930,121.22,82.02,86.93,121.71,162.58,173.62,116.01,105.64
2017/6/19,1.077,10250.600,30.340,122.27,82.15,87.39,122.39,162.32,174.96,116.67,106.24
2017/6/20,1.083,10324.460,32.490,122.26,81.76,87.20,122.99,162.64,176.94,116.74,106.56
2017/6/21,1.075,10349.720,33.320,122.71,82.96,88.15,122.87,161.89,176.99,117.00,107.77
2017/6/22,1.068,10399.060,32.650,123.14,82.97,88.06,123.18,162.01,178.63,117.95,108.30
2017/6/23,1.050,10377.700,31.920,123.41,82.67,87.56,122.99,162.73,177.82,117.68,107.77
2017/6/26,1.037,10513.960,31.770,125.69,83.54,88.16,125.23,166.71,177.19,118.15,108.04
2017/6/27,1.030,10512.060,32.280,125.93,83.46,88.57,125.57,165.24,175.29,118.25,107.83
2017/6/28,1.050,10390.550,30.800,125.73,84.07,88.09,124.84,164.08,173.43,117.77,106.90
2017/6/29,1.055,10421.650,30.460,125.83,84.21,88.06,126.01,164.20,174.62,117.39,106.99
2017/6/30,1.069,10395.070,28.700,126.10,84.04,87.44,125.95,164.62,173.49,117.39,107.47
2017/7/3,1.117,10412.790,30.260,126.57,85.60,87.63,125.03,164.26,173.93,118.07,106.40
2017/7/5,1.098,10404.790,32.610,126.95,86.23,88.02,125.62,163.65,173.49,118.06,105.77
2017/7/6,1.089,10368.200,32.820,125.40,86.37,87.41,125.22,163.56,172.66,117.65,105.47
2017/7/7,1.117,10297.250,33.170,124.64,85.45,87.11,124.50,163.51,171.36,117.44,105.01
2017/7/10,1.114,10289.910,33.230,123.90,84.83,86.67,124.75,162.74,171.26,116.67,104.92
2017/7/11,1.098,10415.570,33.610,124.65,85.59,86.86,125.67,164.03,175.20,115.58,105.77
2017/7/12,1.080,10420.680,32.480,124.85,85.84,86.84,126.00,162.75,174.52,114.87,105.82
2017/7/13,1.066,10460.150,31.760,125.69,85.94,86.90,126.65,163.60,177.27,115.50,106.40
2017/7/14,1.081,10443.910,30.280,125.11,86.15,86.84,126.63,163.45,176.50,115.27,106.82
2017/7/17,1.071,10457.540,30.610,125.75,86.84,87.07,126.37,164.13,176.51,115.59,106.73
2017/7/18,1.059,10481.260,29.960,124.51,87.04,86.62,126.08,164.86,177.43,116.32,106.49
2017/7/19,1.057,10506.100,29.550,124.94,86.47,86.52,126.63,164.58,178.33,116.14,106.93
2017/7/20,1.058,10499.360,29.250,124.88,86.61,86.29,126.36,163.75,178.98,115.92,107.10
2017/7/21,1.056,10436.700,29.250,124.43,85.63,86.22,125.66,164.09,178.00,112.91,106.79
2017/7/24,1.052,10461.280,29.240,124.90,85.60,85.95,125.69,164.91,178.49,113.25,106.86
2017/7/25,1.052,10463.150,29.180,123.74,85.49,85.65,125.53,167.47,178.37,112.91,107.65
2017/7/26,1.069,10419.110,29.440,123.15,83.71,85.19,125.30,168.80,178.00,113.10,107.63
2017/7/27,1.045,10508.370,29.810,124.52,84.42,84.61,126.15,168.94,179.55,113.65,108.78
2017/7/28,1.039,10423.050,29.860,124.01,83.77,84.38,125.53,160.60,177.68,113.25,107.98
2017/7/31,1.028,10427.330,30.840,123.81,84.30,84.23,125.45,156.80,178.43,112.86,108.16
2017/8/1,1.046,10437.290,30.540,124.52,85.97,84.43,125.39,158.67,177.72,112.96,108.32
2017/8/2,1.043,10519.270,30.430,124.03,86.23,84.45,126.09,157.97,180.29,113.12,109.78
2017/8/3,1.042,10469.880,29.650,124.15,86.38,84.20,125.67,156.67,178.32,112.57,109.35
2017/8/4,1.021,10506.560,28.530,124.79,86.56,83.76,125.90,156.02,178.27,112.81,109.58
2017/8/7,1.038,10579.380,28.730,125.45,86.53,83.65,126.70,155.63,180.15,112.51,110.08
2017/8/8,1.042,10568.970,29.440,125.45,86.24,83.88,127.06,156.42,181.01,112.50,109.93
2017/8/9,1.044,10470.380,29.060,124.97,86.04,83.25,125.97,156.63,178.40,112.05,109.14
2017/8/10,1.038,10329.740,29.270,123.48,84.53,82.44,123.53,155.77,177.37,111.61,106.71
2017/8/11,1.027,10329.570,28.410,122.91,84.90,82.37,123.80,155.49,176.79,111.46,107.16
2017/8/14,1.029,10225.280,29.160,121.96,84.35,81.64,123.03,154.74,175.12,110.67,105.41
2017/8/15,1.035,10311.160,29.310,122.23,84.38,81.81,123.52,155.48,176.99,111.23,106.74
2017/8/16,1.052,10290.390,29.180,121.78,83.85,81.84,123.26,155.15,176.50,111.47,106.87
2017/8/17,1.035,10369.370,29.310,122.86,84.55,82.73,124.42,155.20,177.36,111.70,108.39
2017/8/18,1.043,10321.330,27.530,122.77,84.40,82.12,123.63,154.39,176.22,111.26,107.71
2017/8/21,1.038,10326.390,28.770,123.10,84.61,82.25,123.42,154.82,175.82,111.26,108.54
2017/8/22,1.033,10392.070,27.970,123.65,86.73,82.09,123.74,154.48,177.79,111.66,109.29
2017/8/23,1.025,10406.810,27.800,123.77,86.40,82.19,123.93,155.29,178.43,112.03,109.35
2017/8/24,1.009,10488.960,28.370,124.21,87.00,82.46,124.32,155.36,179.90,112.32,109.81
2017/8/25,1.008,10515.510,28.880,124.36,87.19,82.31,124.46,156.28,180.23,112.62,110.04
2017/8/28,1.002,10525.980,30.390,124.99,86.83,82.96,125.37,157.17,179.74,113.20,110.76
2017/8/29,1.000,10496.570,30.490,124.89,86.72,82.83,125.01,156.22,179.30,112.99,110.23
2017/8/30,1.012,10569.400,29.780,125.36,86.98,83.12,125.72,156.88,180.45,113.23,111.30
2017/8/31,1.024,10585.780,29.100,125.69,86.63,83.34,125.95,156.99,180.10,113.60,111.96
2017/9/1,1.018,10594.820,28.970,125.43,86.25,83.36,126.05,157.54,180.39,113.66,111.66
2017/9/5,1.016,10617.840,29.580,126.06,86.84,83.48,125.68,155.94,181.90,113.70,111.72
2017/9/6,0.991,10547.860,30.070,125.71,86.14,83.16,124.77,156.00,180.73,113.20,110.98
2017/9/7,0.990,10538.510,29.730,126.34,86.36,82.89,124.53,155.18,180.65,112.92,110.02
2017/9/8,0.961,10609.950,29.490,127.09,86.46,83.03,125.37,156.07,181.66,113.59,110.81
2017/9/11,0.969,10572.160,27.730,127.08,86.65,81.84,124.93,158.60,181.20,113.19,110.15
2017/9/12,0.988,10610.350,27.590,127.08,86.67,81.86,125.42,158.34,182.48,113.43,110.47
2017/9/13,0.992,10532.880,26.620,126.41,86.00,81.96,124.95,156.90,181.35,113.47,109.54
2017/9/14,0.996,10553.570,26.090,126.21,85.95,82.00,124.70,156.49,182.54,113.35,110.26
2017/9/15,1.000,10580.410,26.650,126.38,85.39,82.16,124.96,157.48,183.08,113.81,110.41
2017/9/18,1.003,10631.570,27.530,127.45,85.83,82.25,125.46,158.39,184.54,113.29,111.67
2017/9/19,1.010,10576.140,25.760,126.61,85.17,81.88,124.68,156.65,185.54,113.30,110.91
2017/9/20,1.030,10519.170,26.990,126.06,84.29,81.67,124.23,156.29,185.66,113.23,109.79
2017/9/21,1.040,10578.440,26.300,126.00,84.44,81.74,124.71,156.11,186.24,112.84,110.89
2017/9/22,1.016,10449.680,26.390,125.11,83.71,81.15,123.90,156.22,184.11,112.81,109.68
2017/9/25,1.013,10335.890,26.930,123.93,83.12,80.26,123.16,154.34,182.68,112.33,106.88
2017/9/26,1.005,10257.020,27.800,124.10,83.14,79.65,123.58,155.00,179.81,112.10,106.14
2017/9/27,1.010,10326.680,27.290,123.99,83.15,79.46,123.90,156.12,181.32,112.32,107.34
2017/9/28,1.041,10296.450,27.180,122.77,83.28,79.02,123.33,154.34,181.13,112.46,107.61
2017/9/29,1.027,10329.940,26.830,123.63,83.36,79.86,123.56,156.38,182.40,113.37,107.78
2017/10/2,1.043,10465.160,27.720,123.99,83.88,80.46,124.00,156.53,185.91,113.42,109.27
2017/10/3,1.040,10469.350,27.950,123.57,83.60,80.37,124.05,155.72,187.20,112.65,109.59
2017/10/5,1.024,10518.270,26.450,123.57,84.32,81.16,124.24,156.10,188.31,112.74,110.30
2017/10/6,1.035,10532.810,27.590,123.88,84.21,81.24,124.83,156.77,188.39,112.91,110.26
2017/10/11,1.037,10641.190,26.430,125.64,83.87,81.46,125.45,159.25,194.32,112.86,110.97
2017/10/12,1.028,10711.440,25.850,125.71,84.37,81.28,125.44,158.83,197.41,112.85,110.53
2017/10/13,1.020,10724.090,25.730,125.05,84.63,81.53,125.78,158.73,198.62,113.65,110.64
2017/10/16,1.014,10774.210,26.320,125.82,85.14,81.66,125.96,159.03,199.24,113.17,110.12
2017/10/17,1.016,10723.150,25.870,125.50,84.98,81.63,126.30,158.81,196.92,112.89,109.29
2017/10/18,1.016,10720.280,26.410,124.92,85.03,81.46,125.45,159.57,197.85,112.49,109.24
2017/10/19,1.030,10760.290,26.300,124.85,85.07,81.35,125.45,159.95,199.03,112.36,110.30
2017/10/20,1.042,10728.880,24.510,125.05,85.20,81.65,125.22,161.39,197.98,112.22,110.65
2017/10/23,1.050,10735.210,25.080,124.00,85.25,81.57,125.49,164.18,199.38,112.64,110.62
2017/10/24,1.043,10743.780,25.600,124.65,85.02,81.41,125.47,164.16,198.76,112.32,111.83
2017/10/25,1.058,10750.570,25.440,124.39,85.19,81.49,125.96,164.63,198.74,112.09,111.46
2017/10/26,1.053,10734.760,25.220,124.25,85.20,81.39,125.27,164.37,198.20,112.41,112.33
2017/10/27,1.064,10709.110,25.180,123.74,84.80,81.36,125.82,164.54,198.74,112.25,111.07
2017/10/30,1.049,10756.870,25.330,123.08,84.84,81.25,125.84,163.62,201.12,111.81,111.37
2017/10/31,1.040,10793.800,25.310,123.60,84.65,81.35,125.65,163.94,201.66,112.35,112.21
2017/11/1,1.045,10806.360,25.650,123.65,84.75,81.22,125.97,163.81,201.69,111.89,113.19
2017/11/2,1.035,10788.510,25.650,123.77,85.44,81.69,126.01,164.90,200.65,111.67,112.26
2017/11/3,1.027,10800.770,24.820,124.20,85.60,81.99,126.19,165.34,199.25,111.58,112.68
2017/11/6,1.032,10786.190,26.850,123.94,85.58,82.01,125.91,164.49,199.35,111.52,112.79
2017/11/7,1.017,10840.340,28.750,124.50,85.57,81.89,125.89,165.43,202.93,112.05,112.70
2017/11/8,1.010,10818.990,27.990,124.36,85.00,81.86,125.67,166.22,202.05,112.20,112.92
2017/11/9,1.009,10743.270,28.370,124.02,85.00,81.76,125.38,167.01,200.37,112.05,111.63
2017/11/10,1.015,10732.670,29.400,124.47,84.84,81.70,125.36,166.89,199.94,112.27,111.30
2017/11/13,1.026,10683.920,30.220,124.81,84.78,81.32,125.59,167.94,198.55,111.14,109.69
2017/11/14,1.031,10687.180,30.080,124.60,84.38,81.35,125.69,169.02,199.38,111.76,109.84
2017/11/15,1.017,10630.650,29.840,124.08,83.79,81.62,125.58,168.50,197.89,111.37,110.53
2017/11/16,1.009,10625.040,28.420,123.75,83.47,81.34,125.23,166.34,197.95,111.55,110.82
2017/11/17,1.014,10701.640,26.960,123.84,83.63,81.49,125.49,170.42,200.75,112.30,112.14
2017/11/20,0.999,10664.550,27.180,124.40,83.46,81.32,126.31,168.79,198.45,112.19,111.66
2017/11/21,0.992,10779.240,26.640,124.41,83.56,81.84,129.79,169.19,201.70,112.62,112.31
2017/11/22,0.991,10822.590,26.830,124.99,84.39,82.29,130.95,171.01,201.29,113.32,113.42
2017/11/24,0.995,10854.090,26.880,124.75,83.97,82.57,129.99,169.19,202.65,114.33,116.80
2017/11/27,0.992,10750.930,28.360,125.36,83.88,82.99,128.77,168.42,199.35,114.09,115.73
2017/11/28,0.989,10707.070,28.130,124.99,83.57,82.89,128.80,170.76,196.71,114.37,116.36
2017/11/29,0.986,10713.550,28.020,125.13,83.78,82.77,129.02,169.78,197.07,114.25,116.54
2017/11/30,0.995,10560.440,25.950,123.59,84.04,82.70,128.05,168.60,191.14,113.45,115.97
2017/12/1,1.002,10600.370,23.730,124.39,83.81,82.26,130.58,168.78,192.98,113.66,114.01
2017/12/4,0.992,10651.110,23.680,125.57,84.50,82.54,131.77,168.78,194.77,113.66,113.52
2017/12/5,0.980,10566.850,23.130,125.89,84.30,82.43,131.56,167.98,191.62,113.07,112.15
2017/12/6,0.968,10393.920,23.130,124.78,83.83,81.74,129.96,164.71,188.10,112.53,109.48
2017/12/7,0.958,10355.760,23.130,124.07,83.61,81.83,128.80,163.44,187.42,112.50,109.62
2017/12/8,0.964,10398.620,23.850,124.28,83.57,81.83,129.45,164.36,188.51,112.66,110.56
2017/12/11,0.962,10473.090,22.960,124.25,83.59,82.56,129.62,165.37,189.61,113.17,111.59
2017/12/12,0.959,10443.280,22.840,124.44,83.40,82.35,129.45,165.92,189.29,112.95,110.58
2017/12/13,0.961,10470.700,23.490,124.84,83.53,82.56,130.30,165.05,188.90,112.94,111.48
2017/12/14,0.950,10538.010,23.000,125.40,83.44,82.85,131.32,165.87,191.02,113.29,111.64
2017/12/15,0.960,10491.440,21.250,125.31,83.48,83.56,130.46,166.01,190.21,113.24,111.29
2017/12/18,0.970,10506.520,18.430,126.67,83.52,83.49,130.54,167.94,188.44,113.87,112.84
2017/12/19,0.987,10467.340,18.880,126.50,83.18,82.98,130.90,165.17,187.54,113.41,112.55
2017/12/20,1.006,10504.520,19.460,126.76,83.42,83.24,130.84,166.14,187.42,114.07,114.85
2017/12/21,1.008,10488.970,17.860,126.72,83.72,83.28,130.50,164.15,187.55,113.57,114.29
2017/12/22,0.980,10537.270,19.260,127.02,84.44,83.79,131.16,165.14,188.81,114.10,114.77
2017/12/26,0.947,10421.910,20.990,127.08,84.33,83.80,129.83,165.09,186.59,113.67,111.68
2017/12/27,0.961,10486.670,20.640,129.52,85.48,84.09,130.75,165.67,186.21,114.48,112.72
2017/12/28,0.944,10567.640,20.710,129.12,86.00,84.48,131.07,169.10,187.62,114.83,113.96
2017/12/29,0.948,10642.860,21.320,130.83,86.43,85.20,131.33,169.85,190.23,114.80,114.55
2018/1/2,0.920,10710.730,22.730,130.59,87.04,86.32,131.84,171.43,192.13,116.02,114.78
2018/1/3,0.926,10801.570,22.750,131.20,87.52,86.41,133.06,170.63,195.88,116.90,115.98
2018/1/4,0.942,10848.630,22.120,131.31,87.19,86.34,133.39,171.32,197.90,117.67,117.08
2018/1/5,0.979,10879.800,22.300,131.19,87.95,86.79,134.37,171.02,198.24,118.04,117.37
2018/1/8,0.998,10915.750,21.900,132.55,89.09,87.66,135.76,172.25,199.17,118.18,116.43
2018/1/9,1.002,10914.890,22.960,135.49,89.18,87.34,135.69,171.97,199.37,118.41,115.32
2018/1/10,1.044,10831.090,23.520,134.89,90.06,87.39,136.33,170.55,195.56,117.52,113.28
2018/1/11,1.031,10810.060,23.520,134.60,90.36,87.00,135.93,171.06,194.47,117.52,113.26
2018/1/12,1.034,10883.960,23.520,134.46,90.49,87.47,136.41,171.45,196.05,117.46,113.61
2018/1/16,1.064,10986.110,26.410,134.85,89.31,88.38,138.25,172.24,199.31,117.49,114.43
2018/1/17,1.069,11004.800,24.700,134.79,89.15,89.73,138.15,173.70,199.87,117.61,113.74
2018/1/18,1.102,11071.570,24.380,134.59,88.88,88.74,137.91,174.57,204.58,116.53,114.77
2018/1/19,1.089,11150.850,21.200,133.77,89.00,88.24,137.90,172.89,208.55,117.28,115.57
2018/1/22,1.101,11231.460,22.030,134.31,88.72,88.52,137.72,172.95,212.67,117.30,117.77
2018/1/23,1.062,11253.110,22.340,133.68,88.42,88.89,137.31,173.51,215.35,117.28,116.11
2018/1/24,1.037,11152.160,23.930,132.83,88.74,88.66,136.30,173.01,210.33,117.02,116.55
2018/1/25,1.046,11165.950,22.350,134.49,89.11,88.72,137.10,174.44,209.75,116.67,116.07
2018/1/26,1.018,11147.100,22.290,135.59,88.99,89.19,136.40,173.50,208.34,117.33,114.79
2018/1/29,1.047,11221.810,22.730,136.96,89.22,88.94,137.07,174.63,210.63,118.06,115.91
2018/1/30,1.061,11076.780,22.900,134.37,88.18,88.17,135.63,173.13,206.80,117.27,114.69
2018/1/31,1.036,11103.790,22.230,134.04,88.62,88.35,136.25,174.24,207.97,117.95,115.31
2018/2/1,1.040,11160.250,22.240,134.28,88.44,88.16,136.24,175.47,210.90,118.20,115.63
2018/2/2,1.034,11126.230,23.800,132.35,88.57,88.05,136.03,176.00,210.96,117.39,115.55
2018/2/5,1.063,10946.250,25.910,131.70,87.87,87.04,133.96,174.72,206.02,116.36,113.95
2018/2/6,1.021,10404.000,26.590,126.17,84.48,82.64,127.71,167.32,194.82,113.10,107.58
2018/2/7,1.026,10551.540,26.790,129.58,84.81,83.67,130.13,169.36,195.98,114.71,108.42
2018/2/8,1.036,10528.520,29.500,129.57,85.15,84.06,130.74,167.82,194.58,113.97,107.96
2018/2/9,1.036,10371.750,29.850,126.82,85.21,83.81,129.61,166.41,190.44,113.20,106.04
2018/2/12,1.036,10421.090,29.420,128.21,85.21,83.91,131.00,167.28,193.09,112.74,105.60
2018/2/21,1.054,10714.440,26.930,132.31,88.08,85.61,133.36,171.38,199.13,115.39,108.26
2018/2/22,1.069,10662.380,24.980,131.08,87.81,85.65,133.84,172.51,197.19,114.51,108.64
2018/2/23,1.057,10794.550,24.370,132.74,88.46,86.00,135.00,174.85,200.59,115.50,109.45
2018/2/26,1.037,10836.700,24.360,133.33,88.03,86.01,135.04,181.52,201.57,115.83,110.41
2018/2/27,1.039,10815.470,25.290,133.16,87.79,85.76,134.78,178.10,201.54,115.83,110.24
2018/3/1,1.031,10785.790,26.980,131.61,89.39,85.89,134.61,178.18,199.66,115.05,111.55
2018/3/2,1.009,10698.170,26.150,130.16,87.93,85.38,133.50,176.35,197.90,114.65,111.41
2018/3/5,1.004,10642.900,26.300,129.76,86.15,84.68,132.23,175.16,198.26,114.19,111.40
2018/3/6,1.017,10784.340,25.550,130.82,86.38,85.10,133.07,175.01,204.22,115.39,112.41
2018/3/7,1.007,10745.320,26.940,130.76,85.53,84.94,132.59,176.10,202.30,115.23,111.67
2018/3/8,0.987,10823.240,26.160,130.91,85.84,84.97,133.01,175.86,205.18,115.65,111.99
2018/3/9,0.981,10864.820,26.230,131.21,85.74,85.61,133.13,177.41,206.25,115.35,111.83
2018/3/12,0.999,11002.100,24.020,133.04,86.44,86.45,135.87,178.73,208.89,115.10,112.42
2018/3/13,1.009,11095.630,25.500,133.02,86.62,87.39,135.97,179.87,212.79,115.27,114.21
2018/3/14,1.005,11038.800,25.210,132.95,86.82,87.93,135.66,178.41,211.27,115.22,113.63
2018/3/15,0.999,11018.450,25.070,132.89,86.68,88.00,134.99,179.54,210.40,115.45,114.60
2018/3/16,1.003,11027.700,24.530,134.13,86.34,87.31,135.74,182.28,210.40,115.59,114.64
2018/3/19,1.009,11046.900,25.280,134.49,86.73,87.45,135.80,181.35,211.32,115.78,114.66
2018/3/20,1.012,11010.840,25.300,135.61,86.50,87.20,135.15,181.36,210.24,115.57,114.54
2018/3/21,1.018,11011.070,25.950,135.97,86.48,87.40,135.20,182.54,210.31,116.51,115.58
2018/3/22,1.006,11005.840,26.470,135.19,86.68,87.30,135.43,179.84,209.14,117.05,115.29
2018/3/23,0.989,10823.330,27.560,134.31,85.39,86.51,133.27,179.26,204.12,115.57,112.64
2018/3/26,1.011,10840.050,27.710,134.28,85.15,86.54,133.65,179.80,203.96,115.96,112.39
2018/3/27,1.021,10986.790,27.380,135.26,85.94,87.26,134.63,180.54,209.19,116.89,115.37
2018/3/28,1.003,10865.660,26.670,134.11,85.49,87.64,133.63,180.92,204.65,116.83,113.76
2018/3/29,1.003,10845.920,25.070,133.99,85.49,87.82,132.95,179.44,203.95,116.84,114.81
2018/4/2,0.989,10888.270,27.530,133.86,87.80,88.89,133.69,180.41,205.68,117.76,114.51
2018/4/3,0.990,10821.530,26.890,133.56,87.50,88.99,133.08,181.37,203.72,117.10,113.57
2018/4/9,1.006,10893.530,25.640,137.08,89.46,88.91,134.06,182.69,204.17,118.10,113.51
2018/4/10,1.009,10927.180,28.050,137.20,88.73,88.96,135.13,184.44,204.66,118.21,114.53
2018/4/11,1.005,10974.020,29.420,137.21,88.78,88.90,135.62,184.09,206.32,118.00,114.17
2018/4/12,0.995,10955.290,28.730,137.51,88.47,88.98,135.78,184.51,204.27,117.84,114.53
2018/4/13,1.002,10965.390,28.520,137.08,87.77,88.53,135.67,184.72,204.86,117.50,114.86
2018/4/16,1.012,10954.550,28.840,137.20,87.43,87.83,135.10,183.66,204.42,117.39,117.27
2018/4/17,1.010,10810.450,27.880,135.16,86.97,87.28,133.82,182.51,200.24,117.06,115.86
2018/4/18,1.005,10847.890,29.420,135.59,87.34,87.52,134.34,183.54,201.38,117.57,118.43
2018/4/19,1.010,10971.220,29.360,136.49,88.65,88.50,135.83,184.68,206.13,117.42,118.93
2018/4/20,1.022,10779.380,28.990,136.32,88.55,88.91,135.54,184.02,195.34,116.68,117.08
2018/4/23,1.032,10697.130,28.970,135.45,88.96,89.31,135.73,181.05,193.34,115.64,117.18
2018/4/24,1.025,10579.500,29.150,133.73,87.39,88.43,135.63,180.79,192.15,114.15,112.66
2018/4/25,1.034,10559.970,28.160,133.64,87.71,88.59,135.60,180.54,190.74,113.98,110.72
2018/4/26,1.032,10488.580,26.860,133.70,86.72,87.99,135.93,179.49,187.93,114.02,109.68
2018/4/27,1.016,10553.430,25.590,134.02,87.09,88.18,136.68,179.59,189.99,114.94,110.41
2018/4/30,1.013,10657.880,28.280,134.83,87.61,88.69,137.27,179.91,191.72,115.60,111.46
2018/5/2,1.017,10618.810,27.320,135.81,87.43,89.02,137.44,181.35,188.49,115.39,113.36
2018/5/3,1.014,10514.180,26.690,134.56,85.99,88.58,136.35,180.15,186.03,114.91,112.93
2018/5/4,1.010,10529.370,26.170,134.33,85.71,88.41,135.60,178.95,188.34,114.68,114.17
2018/5/7,1.011,10604.910,28.860,135.12,85.82,88.53,135.98,179.46,188.37,114.74,119.12
2018/5/8,1.009,10691.380,26.760,135.40,86.17,88.90,136.77,180.73,191.52,115.15,118.70
2018/5/9,1.013,10703.350,26.710,134.91,86.39,88.65,136.84,179.40,192.83,113.18,120.82
2018/5/10,1.011,10760.210,26.610,135.71,86.46,88.74,136.89,184.14,193.17,112.36,124.96
2018/5/11,1.004,10858.980,25.740,138.19,86.97,88.90,138.66,185.20,195.40,112.45,124.10
2018/5/14,1.003,10952.390,25.930,139.24,86.58,89.26,139.17,184.72,196.13,112.36,128.50
2018/5/15,1.010,10874.730,26.610,138.38,86.34,89.43,138.26,185.48,194.51,111.94,131.73
2018/5/16,1.027,10897.570,25.730,139.76,86.47,89.86,139.46,186.21,195.31,111.80,129.11
2018/5/17,1.026,10833.810,25.110,140.76,86.09,89.93,139.45,184.82,192.07,112.36,124.66
2018/5/18,1.027,10830.840,25.230,141.56,86.18,90.41,139.83,187.34,190.32,113.37,125.82
2018/5/21,1.021,10966.200,25.790,142.01,86.29,90.94,140.79,187.54,193.98,113.82,131.66
2018/5/22,1.020,10938.730,25.890,140.59,86.05,90.78,140.55,185.88,193.86,113.75,132.69
2018/5/23,1.016,10886.180,26.040,140.91,85.69,90.75,139.90,185.60,193.83,114.04,127.84
2018/5/24,1.005,10936.930,25.370,141.52,85.74,91.25,140.38,187.54,194.58,114.26,129.84
2018/5/25,1.008,10942.300,27.760,139.27,85.69,91.04,140.08,186.67,194.53,114.87,133.49
2018/5/29,1.002,10964.120,29.040,139.87,85.89,91.06,140.15,186.72,192.59,114.75,139.00
2018/5/30,0.990,10821.170,27.900,138.79,85.20,90.66,137.44,184.62,189.33,113.75,137.05
2018/5/31,0.997,10874.960,27.610,138.33,86.24,91.08,138.22,185.80,191.75,114.28,134.34
2018/6/1,0.997,10949.080,28.650,139.33,87.36,91.67,138.77,188.91,191.84,115.45,136.03
2018/6/4,0.998,11109.500,29.490,140.87,88.83,91.96,140.11,190.29,195.80,115.85,139.72
2018/6/5,0.991,11100.110,29.300,140.18,88.93,92.02,141.02,192.74,195.55,115.74,137.12
2018/6/6,0.978,11201.830,29.140,140.35,89.09,93.20,141.85,191.61,196.68,116.03,142.66
2018/6/7,0.965,11251.750,28.050,140.90,89.37,93.32,142.53,189.81,196.93,116.39,147.03
2018/6/8,0.934,11156.420,27.590,139.67,89.41,93.10,142.15,190.29,194.68,116.25,145.17
2018/6/11,0.952,11149.230,26.860,139.56,88.63,92.86,142.09,190.41,194.44,115.82,147.81
2018/6/12,0.948,11144.790,26.580,139.71,88.78,92.67,141.43,190.26,195.81,115.89,145.16
2018/6/13,0.942,11173.210,27.080,139.46,89.06,92.09,141.77,190.60,197.48,116.25,144.86
2018/6/14,0.930,11013.980,26.690,137.60,88.22,91.59,139.73,188.56,193.53,115.23,142.85
2018/6/15,0.929,11087.470,27.640,137.18,88.42,91.72,140.81,188.72,196.51,115.23,145.21
2018/6/19,0.933,10904.190,28.010,135.49,88.00,91.50,138.98,191.46,191.92,114.60,139.93
2018/6/20,0.936,10927.440,28.060,137.53,88.77,91.21,139.92,191.60,192.07,115.05,136.55
2018/6/21,0.946,10941.070,27.780,138.14,88.23,91.62,139.98,196.11,192.85,115.26,135.70
2018/6/22,0.929,10899.280,25.520,138.84,87.98,91.16,139.96,194.79,193.13,115.22,132.44
2018/6/25,0.931,10786.460,26.100,139.18,87.08,90.68,139.75,195.21,186.86,114.77,132.55
2018/6/26,0.933,10742.170,25.670,139.11,87.03,90.82,137.79,199.87,184.23,114.66,135.81
2018/6/27,0.929,10701.030,27.690,139.26,86.76,90.40,137.36,196.34,183.04,114.83,135.91
2018/6/28,0.920,10654.280,27.350,138.53,86.65,90.11,136.94,196.63,181.72,115.14,136.86
2018/6/29,0.927,10836.910,27.180,142.21,87.44,90.15,138.56,199.09,185.09,115.49,141.06
2018/7/2,0.925,10777.940,28.650,142.45,86.36,89.27,137.34,195.72,183.59,114.66,145.02
2018/7/3,0.916,10715.720,28.580,142.34,85.77,88.04,136.09,194.70,183.43,115.36,141.72
2018/7/5,0.899,10611.810,28.770,139.91,86.07,88.13,135.51,194.16,181.76,115.48,137.01
2018/7/6,0.879,10608.570,28.130,137.32,85.94,88.34,134.93,196.21,183.47,115.93,137.56
